Gene_name	CDS_length
Cflo_06985--XP_393444.3_APIME	7843
Cflo_06986--XP_393444.3_APIME	409
Cflo_06987--XP_001122192.1_APIME	1023
Cflo_05076--XP_001122425.1_APIME	824
Cflo_05073--XP_001119828.1_APIME	570
Cflo_05072--XP_001119855.1_APIME	1642
Cflo_05071--FBpp0083029_DROME	663
Cflo_05069--NA	224
Cflo_05067--NP_001011603.1_APIME	1226
Cflo_05064--NP_001011603.1_APIME	821
Cflo_05062--XP_001120003.1_APIME	545
Cflo_05060--XP_624227.2_APIME	554
Cflo_05056--XP_394767.2_APIME	1302
Cflo_05052--XP_392513.1_APIME	831
Cflo_05050--XP_624310.1_APIME	461
Cflo_05047--NA	395
Cflo_05046--XP_001120510.1_APIME	2472
Cflo_05044--XP_001121754.1_APIME	659
Cflo_05034--NA	88
Cflo_05033--XP_397141.3_APIME	1646
Cflo_05032--XP_397141.3_APIME	1667
Cflo_05031--XP_624868.1_APIME	523
Cflo_05030--XP_395151.2_APIME	1171
Cflo_05035--XP_397140.3_APIME	2213
Cflo_05036--XP_397139.2_APIME	728
Cflo_05037--XP_397077.3_APIME	1086
Cflo_05038--XP_397077.3_APIME	634
Cflo_05039--XP_001123298.1_APIME	250
Cflo_05040--XP_001599386.1_NASVI	957
Cflo_05041--NA	1244
Cflo_05042--XP_394792.2_APIME	1292
Cflo_05043--XP_001121697.1_APIME	614
Cflo_05045--XP_001952309.1_ACYPI	830
Cflo_05051--XP_001120892.1_APIME	199
Cflo_05053--XP_392512.2_APIME	917
Cflo_05054--XP_394769.2_APIME	693
Cflo_05055--XP_394768.1_APIME	714
Cflo_05057--XP_001122691.1_APIME	744
Cflo_05058--XP_392511.2_APIME	1395
Cflo_05059--XP_397443.3_APIME	1025
Cflo_05061--XP_001120042.1_APIME	3052
Cflo_05065--XP_001119977.1_APIME	777
Cflo_05070--XP_393635.1_APIME	1358
Cflo_05074--XP_396605.3_APIME	2196
Cflo_05075--XP_001122345.1_APIME	558
Cflo_02818--XP_001122840.1_APIME	364
Cflo_02814--XP_395325.2_APIME	1131
Cflo_02813--XP_395326.3_APIME	1786
Cflo_02808--XP_001122702.1_APIME	332
Cflo_02806--XP_396860.3_APIME	2179
Cflo_02801--XP_392806.2_APIME	1162
Cflo_02800--BGIBMGA007483-PA_BOMMO	3919
Cflo_02799--XP_394839.2_APIME	883
Cflo_02797--XP_001119919.1_APIME	549
Cflo_02794--XP_001120105.1_APIME	1008
Cflo_02791--XP_393692.3_APIME	4835
Cflo_02787--XP_001122078.1_APIME	3634
Cflo_02785--XP_393691.3_APIME	876
Cflo_02783--XP_624551.2_APIME	2528
Cflo_02780--XP_623681.1_APIME	923
Cflo_02779--XP_001604203.1_NASVI	829
Cflo_02777--XP_623608.1_APIME	2032
Cflo_02781--XP_392725.1_APIME	647
Cflo_02782--XP_624525.2_APIME	762
Cflo_02784--XP_392474.2_APIME	1421
Cflo_02788--XP_391845.2_APIME	2129
Cflo_02789--XP_624655.2_APIME	1620
Cflo_02790--XP_624655.2_APIME	1126
Cflo_02793--XP_396430.1_APIME	2020
Cflo_02795--XP_393201.3_APIME	2543
Cflo_02796--XP_393201.3_APIME	2922
Cflo_02798--XP_001122880.1_APIME	1026
Cflo_02802--NA	432
Cflo_02803--XP_001122726.1_APIME	295
Cflo_02805--XP_001605507.1_NASVI	905
Cflo_02810--XP_393391.1_APIME	1144
Cflo_02811--NA	218
Cflo_02815--XP_395294.3_APIME	605
Cflo_02819--XP_394579.2_APIME	1681
Cflo_02821--XP_001601557.1_NASVI	387
Cflo_02823--XP_001119995.1_APIME	1605
Cflo_02824--NA	214
Cflo_02079--NA	401
Cflo_02077--XP_392129.2_APIME	1937
Cflo_02058--XP_001121832.1_APIME	629
Cflo_02056--XP_623815.2_APIME	1105
Cflo_02055--XP_623815.2_APIME	397
Cflo_02053--XP_395596.3_APIME	4102
Cflo_02050--XP_395752.2_APIME	1933
Cflo_02046--NA	331
Cflo_02045--XP_001607082.1_NASVI	531
Cflo_02041--XP_001120981.1_APIME	1180
Cflo_02038--XP_395773.3_APIME	3463
Cflo_02039--XP_001120515.1_APIME	1260
Cflo_02040--XP_624843.2_APIME	7286
Cflo_02044--NA	328
Cflo_02048--XP_395227.3_APIME	385
Cflo_02049--XP_395227.3_APIME	2000
Cflo_02051--XP_395220.3_APIME	2652
Cflo_02052--XP_392713.1_APIME	3666
Cflo_02054--XP_392175.2_APIME	1598
Cflo_02057--XP_392908.3_APIME	1660
Cflo_02060--XP_395749.2_APIME	4686
Cflo_02061--XP_001122318.1_APIME	1321
Cflo_02062--XP_623927.1_APIME	704
Cflo_02064--XP_392118.3_APIME	1118
Cflo_02065--XP_001122856.1_APIME	323
Cflo_02066--XP_001606273.1_NASVI	359
Cflo_02067--NA	220
Cflo_02070--NA	266
Cflo_02073--NA	205
Cflo_02074--FBpp0113067_DROME	797
Cflo_02075--FBpp0113067_DROME	387
Cflo_02076--FBpp0113067_DROME	436
Cflo_02082--XP_392128.3_APIME	555
Cflo_02083--XP_392128.3_APIME	1246
Cflo_03539--XP_001121140.1_APIME	2467
Cflo_03538--XP_393405.3_APIME	4499
Cflo_03537--XP_624149.1_APIME	1239
Cflo_03534--XP_392894.1_APIME	617
Cflo_03533--XP_395643.1_APIME	1074
Cflo_03530--XP_624291.2_APIME	955
Cflo_03528--XP_395730.2_APIME	1115
Cflo_03526--XP_396639.1_APIME	765
Cflo_03524--XP_001120002.1_APIME	247
Cflo_03523--XP_397192.3_APIME	9177
Cflo_03522--XP_391940.2_APIME	2225
Cflo_03521--NA	509
Cflo_03519--NA	311
Cflo_03515--XP_391941.2_APIME	4985
Cflo_03513--NP_001011628.1_APIME	748
Cflo_03510--XP_391934.3_APIME	862
Cflo_03506--XP_392569.2_APIME	1085
Cflo_03504--XP_624708.1_APIME	2089
Cflo_03503--XP_001119973.1_APIME	1037
Cflo_03505--XP_624726.2_APIME	1243
Cflo_03507--NA	761
Cflo_03508--NA	726
Cflo_03509--XP_001120275.1_APIME	1041
Cflo_03511--XP_393863.2_APIME	1761
Cflo_03512--XP_001121958.1_APIME	1139
Cflo_03514--XP_393850.2_APIME	518
Cflo_03516--XP_393529.3_APIME	1224
Cflo_03517--NA	782
Cflo_03525--XP_001123199.1_APIME	1002
Cflo_03527--XP_001122967.1_APIME	1177
Cflo_03529--XP_624314.2_APIME	1618
Cflo_03531--XP_396529.2_APIME	1102
Cflo_03532--XP_001120807.1_APIME	578
Cflo_03535--XP_001121445.1_APIME	3175
Cflo_03536--XP_623084.1_APIME	1534
Cflo_02986--XP_001120497.1_APIME	495
Cflo_02985--XP_394135.2_APIME	1197
Cflo_02983--XP_623405.2_APIME	2029
Cflo_02981--XP_392227.1_APIME	329
Cflo_02974--XP_624162.1_APIME	355
Cflo_02970--XP_392234.2_APIME	2994
Cflo_02968--XP_001121080.1_APIME	797
Cflo_02948--XP_001121741.1_APIME	803
Cflo_02946--XP_001121659.1_APIME	1391
Cflo_02945--XP_001121659.1_APIME	818
Cflo_02944--XP_001121741.1_APIME	821
Cflo_02939--XP_001121864.1_APIME	818
Cflo_02938--XP_001121864.1_APIME	797
Cflo_02937--XP_001121741.1_APIME	3575
Cflo_02935--XP_001121741.1_APIME	1604
Cflo_02934--XP_001122294.1_APIME	7880
Cflo_02933--XP_001120954.1_APIME	964
Cflo_02926--XP_623875.1_APIME	468
Cflo_02927--XP_392217.3_APIME	5432
Cflo_02928--XP_392217.3_APIME	9369
Cflo_02929--XP_392218.1_APIME	1336
Cflo_02930--XP_396581.3_APIME	3780
Cflo_02931--BGIBMGA010982-PA_BOMMO	1654
Cflo_02969--XP_001121043.1_APIME	846
Cflo_02971--FBpp0082435_DROME	834
Cflo_02978--XP_001604895.1_NASVI	3383
Cflo_02979--NA	416
Cflo_02980--NA	236
Cflo_02982--XP_394324.2_APIME	2942
Cflo_02984--NA	395
Cflo_08177--NA	517
Cflo_08175--XP_393377.3_APIME	1341
Cflo_08173--XP_624399.1_APIME	873
Cflo_08172--XP_001122578.1_APIME	3450
Cflo_08170--XP_001120077.1_APIME	364
Cflo_08169--XP_001122991.1_APIME	2687
Cflo_08167--XP_623930.2_APIME	1119
Cflo_08165--XP_623093.1_APIME	1086
Cflo_08159--XP_393894.1_APIME	2939
Cflo_08158--XP_393893.3_APIME	1113
Cflo_08157--XP_001602601.1_NASVI	1865
Cflo_08156--XP_393893.3_APIME	4129
Cflo_08155--XP_624850.1_APIME	1250
Cflo_08153--XP_001120534.1_APIME	893
Cflo_08152--XP_395697.2_APIME	1251
Cflo_08149--NA	871
Cflo_08150--XP_391945.1_APIME	1268
Cflo_08151--XP_393883.2_APIME	835
Cflo_08154--XP_001120577.1_APIME	598
Cflo_08160--XP_393895.2_APIME	594
Cflo_08162--XP_391952.3_APIME	4956
Cflo_08163--XP_391953.1_APIME	723
Cflo_08164--XP_001122896.1_APIME	286
Cflo_08166--XP_624859.1_APIME	762
Cflo_08168--XP_001120182.1_APIME	2609
Cflo_08171--XP_393336.2_APIME	2192
Cflo_08174--XP_001120530.1_APIME	174
Cflo_08176--XP_393343.3_APIME	1103
Cflo_02714--XP_623915.1_APIME	1512
Cflo_02713--XP_001121839.1_APIME	621
Cflo_02712--XP_001120461.1_APIME	1878
Cflo_02704--NP_001011572.1_APIME	373
Cflo_02702--XP_394700.3_APIME	1425
Cflo_02700--NA	301
Cflo_02699--XP_392469.3_APIME	1024
Cflo_02696--XP_001603227.1_NASVI	635
Cflo_02686--NA	639
Cflo_02685--XP_392471.3_APIME	2974
Cflo_02682--XP_623828.1_APIME	1335
Cflo_02681--NP_001035321.1_APIME	468
Cflo_02680--XP_623150.2_APIME	2025
Cflo_02684--XP_394713.2_APIME	2197
Cflo_02688--XP_392472.3_APIME	1049
Cflo_02690--XP_392472.3_APIME	1945
Cflo_02692--XP_392473.3_APIME	5637
Cflo_02693--XP_394701.3_APIME	2155
Cflo_02694--XP_623316.1_APIME	1919
Cflo_02695--XP_395376.2_APIME	2046
Cflo_02701--XP_392468.1_APIME	662
Cflo_02703--XP_001120765.1_APIME	1201
Cflo_02706--XP_392053.1_APIME	1487
Cflo_02707--XP_001121943.1_APIME	1753
Cflo_02708--XP_392052.2_APIME	1483
Cflo_02710--XP_001120608.1_APIME	540
Cflo_02711--XP_001121888.1_APIME	1327
Cflo_06183--XP_001122061.1_APIME	600
Cflo_06178--XP_625249.2_APIME	1464
Cflo_06175--XP_001122343.1_APIME	3083
Cflo_06173--XP_624431.2_APIME	1365
Cflo_06170--XP_001123353.1_APIME	884
Cflo_06167--XP_392689.2_APIME	1249
Cflo_06165--XP_624141.1_APIME	760
Cflo_06163--XP_001122604.1_APIME	2615
Cflo_06162--XP_001122494.1_APIME	649
Cflo_06158--XP_624236.2_APIME	9483
Cflo_06157--XP_001121716.1_APIME	5333
Cflo_06159--XP_001121595.1_APIME	2564
Cflo_06160--NA	251
Cflo_06161--XP_001121595.1_APIME	1772
Cflo_06164--XP_624109.1_APIME	453
Cflo_06166--XP_392690.3_APIME	1635
Cflo_06168--XP_001123356.1_APIME	2327
Cflo_06169--XP_001123354.1_APIME	646
Cflo_06171--XP_392051.1_APIME	590
Cflo_06172--XP_624408.1_APIME	1175
Cflo_06174--XP_001120620.1_APIME	430
Cflo_06176--XP_001122379.1_APIME	763
Cflo_06177--XP_624595.1_APIME	824
Cflo_06179--XP_001122246.1_APIME	2675
Cflo_06180--XP_001122262.1_APIME	1522
Cflo_06181--XP_623967.2_APIME	809
Cflo_06182--XP_001122670.1_APIME	1677
Cflo_09166--XP_001120796.1_APIME	402
Cflo_09164--XP_397345.2_APIME	1625
Cflo_09163--XP_001120355.1_APIME	530
Cflo_09161--XP_001121520.1_APIME	1115
Cflo_09159--XP_625170.2_APIME	2700
Cflo_09158--XP_396589.2_APIME	3921
Cflo_09156--XP_001121663.1_APIME	280
Cflo_09155--XP_001121691.1_APIME	964
Cflo_09153--XP_001121010.1_APIME	1347
Cflo_09152--XP_394509.1_APIME	1217
Cflo_09150--FBpp0077352_DROME	2005
Cflo_09148--XP_392306.2_APIME	10235
Cflo_09146--XP_001121220.1_APIME	839
Cflo_09144--XP_392304.3_APIME	552
Cflo_09143--XP_392304.3_APIME	3244
Cflo_09142--XP_001121317.1_APIME	533
Cflo_09147--XP_392305.1_APIME	633
Cflo_09149--XP_394460.1_APIME	897
Cflo_09154--XP_396592.2_APIME	1686
Cflo_09157--XP_396590.2_APIME	891
Cflo_09160--XP_393283.2_APIME	1325
Cflo_09162--XP_396588.2_APIME	697
Cflo_09165--XP_001607207.1_NASVI	2296
Cflo_11081--XP_624407.1_APIME	597
Cflo_11079--NP_001011573.1_APIME	2085
Cflo_11078--XP_396970.3_APIME	1340
Cflo_11076--XP_396204.3_APIME	1292
Cflo_11075--XP_001601634.1_NASVI	2268
Cflo_11074--XP_623071.1_APIME	1570
Cflo_11072--XP_394546.3_APIME	1968
Cflo_11071--XP_394545.2_APIME	674
Cflo_11068--XP_394543.2_APIME	1173
Cflo_11064--XP_395206.3_APIME	3208
Cflo_11061--XP_001121528.1_APIME	1739
Cflo_11058--XP_624566.1_APIME	2541
Cflo_11059--XP_624566.1_APIME	1229
Cflo_11060--NA	458
Cflo_11062--XP_395207.3_APIME	1547
Cflo_11063--XP_395207.3_APIME	551
Cflo_11065--XP_625165.1_APIME	2542
Cflo_11066--XP_001602821.1_NASVI	441
Cflo_11067--XP_394542.3_APIME	4457
Cflo_11069--XP_394544.3_APIME	3982
Cflo_11070--XP_001121221.1_APIME	2233
Cflo_11073--XP_001121722.1_APIME	1811
Cflo_11077--XP_624286.2_APIME	1343
Cflo_11080--XP_625272.1_APIME	2626
Cflo_05325--XP_625205.1_APIME	227
Cflo_05318--XP_394079.3_APIME	1678
Cflo_05310--NP_001011629.1_APIME	4316
Cflo_05309--NA	522
Cflo_05306--XP_392067.3_APIME	607
Cflo_05304--XP_394081.2_APIME	266
Cflo_05303--XP_001122649.1_APIME	1194
Cflo_05302--XP_394081.2_APIME	1208
Cflo_05300--XP_394081.2_APIME	293
Cflo_05299--XP_394081.2_APIME	991
Cflo_05298--XP_394081.2_APIME	490
Cflo_05301--XP_001122649.1_APIME	722
Cflo_05305--XP_625215.1_APIME	1490
Cflo_05308--XP_394080.2_APIME	1029
Cflo_05312--NA	169
Cflo_05317--XP_392065.2_APIME	784
Cflo_05319--NA	164
Cflo_05322--XP_394078.3_APIME	2559
Cflo_05323--XP_394078.3_APIME	2603
Cflo_05324--XP_624482.2_APIME	2218
Cflo_05733--XP_394163.2_APIME	2209
Cflo_05719--XP_001605161.1_NASVI	1203
Cflo_05717--NA	157
Cflo_05716--XP_001121831.1_APIME	275
Cflo_05712--XP_001121908.1_APIME	1861
Cflo_05711--XP_392115.1_APIME	723
Cflo_05709--XP_624179.2_APIME	324
Cflo_05710--XP_392116.3_APIME	2538
Cflo_05715--XP_394158.2_APIME	1434
Cflo_05718--XP_001120239.1_APIME	1539
Cflo_05720--XP_624016.1_APIME	1612
Cflo_05721--XP_623978.1_APIME	593
Cflo_05724--XP_001121760.1_APIME	420
Cflo_05725--XP_623892.2_APIME	2119
Cflo_05726--XP_623846.1_APIME	2071
Cflo_05727--XP_394160.2_APIME	304
Cflo_05728--XP_394160.2_APIME	1789
Cflo_05730--XP_394161.1_APIME	919
Cflo_05731--XP_623757.2_APIME	1014
Cflo_05732--XP_394162.3_APIME	2822
Cflo_06102--XP_001122126.1_APIME	911
Cflo_06101--XP_624019.1_APIME	271
Cflo_06100--XP_623894.1_APIME	1454
Cflo_06099--XP_623871.1_APIME	501
Cflo_06088--NA	319
Cflo_06084--XP_393685.2_APIME	1807
Cflo_06080--XP_001121165.1_APIME	601
Cflo_06077--XP_393374.3_APIME	1426
Cflo_06078--XP_392445.3_APIME	2077
Cflo_06086--XP_393686.2_APIME	1355
Cflo_06087--NA	314
Cflo_06089--NA	566
Cflo_06090--NA	504
Cflo_06098--XP_001122220.1_APIME	2710
Cflo_02925--NA	1310
Cflo_02919--XP_394080.2_APIME	6506
Cflo_02916--XP_623718.2_APIME	7317
Cflo_02914--XP_394247.3_APIME	1825
Cflo_02913--NA	1006
Cflo_02912--XP_001122414.1_APIME	1722
Cflo_02910--XP_396261.2_APIME	2122
Cflo_02909--XP_623576.2_APIME	1164
Cflo_02908--XP_001599191.1_NASVI	688
Cflo_02905--XP_001122292.1_APIME	694
Cflo_02906--XP_001601561.1_NASVI	1047
Cflo_02911--XP_394245.2_APIME	1749
Cflo_02915--NA	2052
Cflo_02917--FBpp0073774_DROME	2472
Cflo_02918--FBpp0073775_DROME	1573
Cflo_02920--XP_394248.2_APIME	1586
Cflo_02921--NA	414
Cflo_02924--XP_001122271.1_APIME	2556
Cflo_06491--NA	482
Cflo_06482--XP_624814.2_APIME	1041
Cflo_06481--XP_001120377.1_APIME	3960
Cflo_06479--XP_395306.3_APIME	1462
Cflo_06478--XP_395306.3_APIME	1462
Cflo_06476--XP_001605319.1_NASVI	7084
Cflo_06475--FBpp0288531_DROME	1763
Cflo_06471--XP_001120327.1_APIME	795
Cflo_06472--XP_394847.3_APIME	1718
Cflo_06473--XP_394848.3_APIME	806
Cflo_06474--XP_394848.3_APIME	962
Cflo_06477--XP_001120578.1_APIME	3055
Cflo_06480--XP_001120437.1_APIME	3857
Cflo_06483--NA	359
Cflo_06486--XP_001946142.1_ACYPI	1165
Cflo_06487--XP_001946142.1_ACYPI	1856
Cflo_06488--XP_001946142.1_ACYPI	608
Cflo_08418--XP_393266.1_APIME	1127
Cflo_08411--XP_001601241.1_NASVI	329
Cflo_08410--XP_391998.2_APIME	990
Cflo_08406--XP_624606.2_APIME	1125
Cflo_08404--XP_001121172.1_APIME	1648
Cflo_08402--XP_001606859.1_NASVI	647
Cflo_08399--XP_393153.3_APIME	13610
Cflo_08398--XP_393153.3_APIME	3190
Cflo_08391--XP_623850.2_APIME	2450
Cflo_08401--XP_001121511.1_APIME	2046
Cflo_08403--XP_001120124.1_APIME	330
Cflo_08405--XP_001121197.1_APIME	1529
Cflo_08407--XP_395774.2_APIME	1241
Cflo_08408--NA	602
Cflo_08409--NA	263
Cflo_08413--XP_397170.2_APIME	1119
Cflo_08414--XP_001120763.1_APIME	1490
Cflo_08434--XP_001122270.1_APIME	2713
Cflo_08433--XP_624583.2_APIME	945
Cflo_08430--XP_623097.1_APIME	818
Cflo_08423--NA	852
Cflo_08422--XP_001122255.1_APIME	346
Cflo_08419--XP_393319.1_APIME	1368
Cflo_08421--XP_001122292.1_APIME	5111
Cflo_08424--XP_393317.1_APIME	460
Cflo_08425--XP_393317.1_APIME	2440
Cflo_08427--XP_393316.3_APIME	3914
Cflo_08428--XP_001122204.1_APIME	613
Cflo_08431--XP_391975.2_APIME	599
Cflo_08432--XP_623707.2_APIME	1407
Cflo_08435--XP_395580.2_APIME	2649
Cflo_08437--XP_001122237.1_APIME	1352
Cflo_08440--XP_001122237.1_APIME	1442
Cflo_07468--XP_001121915.1_APIME	1678
Cflo_07467--XP_001121942.1_APIME	738
Cflo_07466--XP_001121961.1_APIME	742
Cflo_07465--XP_001121985.1_APIME	802
Cflo_07463--NA	209
Cflo_07457--XP_001122075.1_APIME	1220
Cflo_07455--NP_001011594.1_APIME	739
Cflo_07454--XP_392430.1_APIME	1180
Cflo_07452--XP_392431.1_APIME	1538
Cflo_07451--XP_394665.1_APIME	610
Cflo_07453--NA	245
Cflo_07458--XP_394103.1_APIME	1990
Cflo_07459--XP_394104.1_APIME	761
Cflo_07460--XP_394104.1_APIME	1290
Cflo_07461--NA	340
Cflo_07464--NA	488
Cflo_06647--XP_392032.1_APIME	465
Cflo_06644--NA	356
Cflo_06643--XP_394032.3_APIME	316
Cflo_06641--XP_394032.3_APIME	1584
Cflo_06639--NA	575
Cflo_06635--NA	951
Cflo_06633--XP_001122760.1_APIME	1162
Cflo_06632--XP_394029.2_APIME	1357
Cflo_06631--XP_001122722.1_APIME	3079
Cflo_06629--XP_394028.3_APIME	2196
Cflo_06628--XP_001122739.1_APIME	184
Cflo_06630--XP_392031.2_APIME	2786
Cflo_06638--NA	362
Cflo_06645--NA	328
Cflo_08629--XP_001120047.1_APIME	676
Cflo_08626--XP_624454.1_APIME	1552
Cflo_08623--XP_396636.3_APIME	2275
Cflo_08620--XP_624591.1_APIME	418
Cflo_08619--XP_001120333.1_APIME	1738
Cflo_08617--XP_395496.2_APIME	548
Cflo_08615--XP_001121743.1_APIME	754
Cflo_08614--XP_623731.1_APIME	725
Cflo_08616--XP_001121718.1_APIME	692
Cflo_08618--XP_394345.1_APIME	755
Cflo_08621--XP_394299.3_APIME	448
Cflo_08622--XP_394299.3_APIME	3297
Cflo_08624--XP_392206.2_APIME	2130
Cflo_08625--XP_392204.1_APIME	486
Cflo_08627--FBpp0112397_DROME	2543
Cflo_08908--XP_393964.2_APIME	2930
Cflo_08906--XP_001120361.1_APIME	400
Cflo_08905--XP_624096.1_APIME	1638
Cflo_08897--XP_624568.1_APIME	1907
Cflo_08891--XP_624500.1_APIME	1099
Cflo_08886--XP_623089.1_APIME	1761
Cflo_08887--FBpp0078707_DROME	229
Cflo_08888--XP_001121523.1_APIME	6410
Cflo_08889--XP_001121606.1_APIME	1859
Cflo_08890--XP_395569.3_APIME	4018
Cflo_08894--XP_001121881.1_APIME	3317
Cflo_08901--XP_001121707.1_APIME	3984
Cflo_08902--XP_001121707.1_APIME	518
Cflo_08903--XP_001121707.1_APIME	387
Cflo_08196--NA	473
Cflo_08194--XP_625242.1_APIME	1379
Cflo_08188--XP_001119986.1_APIME	471
Cflo_08189--XP_394832.1_APIME	713
Cflo_08190--XP_394832.1_APIME	829
Cflo_08191--XP_001120338.1_APIME	801
Cflo_08192--XP_001120338.1_APIME	653
Cflo_08193--XP_394832.1_APIME	640
Cflo_08195--XP_001122110.1_APIME	2036
Cflo_08198--XP_393105.2_APIME	647
Cflo_08199--XP_393105.2_APIME	1676
Cflo_08200--XP_001952309.1_ACYPI	693
Cflo_08202--XP_001122231.1_APIME	599
Cflo_10962--XP_001122651.1_APIME	538
Cflo_10959--XP_001606670.1_NASVI	230
Cflo_10958--XP_393329.2_APIME	2165
Cflo_10957--XP_001121363.1_APIME	2853
Cflo_10956--NA	362
Cflo_10954--XP_001606660.1_NASVI	223
Cflo_10953--XP_392636.2_APIME	1222
Cflo_10952--XP_392636.2_APIME	284
Cflo_10951--XP_001121363.1_APIME	2206
Cflo_10950--XP_624742.2_APIME	1685
Cflo_10955--NA	331
Cflo_10960--XP_001120802.1_APIME	352
Cflo_10961--XP_623447.1_APIME	339
Cflo_09330--XP_001122169.1_APIME	3821
Cflo_09328--XP_001122114.1_APIME	700
Cflo_09327--XP_001604559.1_NASVI	358
Cflo_09326--XP_396935.3_APIME	827
Cflo_09325--XP_397413.2_APIME	2873
Cflo_09323--XP_396739.3_APIME	778
Cflo_09320--FBpp0075373_DROME	524
Cflo_09321--XP_393312.1_APIME	622
Cflo_09322--XP_395881.3_APIME	2203
Cflo_09324--XP_001120706.1_APIME	2017
Cflo_09329--XP_001600053.1_NASVI	1165
Cflo_09332--XP_001122188.1_APIME	5486
Cflo_07369--XP_392160.2_APIME	277
Cflo_07363--XP_394237.2_APIME	1641
Cflo_07360--XP_001120419.1_APIME	656
Cflo_07359--NA	3051
Cflo_07357--XP_395565.3_APIME	1517
Cflo_07358--XP_392939.2_APIME	2132
Cflo_07361--XP_396286.3_APIME	2905
Cflo_07362--XP_392164.2_APIME	1288
Cflo_07366--XP_001121752.1_APIME	1238
Cflo_07367--NA	4030
Cflo_07368--NA	287
Cflo_11943--XP_624984.1_APIME	932
Cflo_11942--XP_001122438.1_APIME	705
Cflo_11940--XP_001120313.1_APIME	554
Cflo_11939--XP_001605286.1_NASVI	273
Cflo_11935--XP_394963.2_APIME	1882
Cflo_11934--XP_001122264.1_APIME	1383
Cflo_11933--XP_001122281.1_APIME	328
Cflo_11936--FBpp0112270_DROME	639
Cflo_11937--XP_395372.2_APIME	2808
Cflo_11938--XP_395372.2_APIME	1075
Cflo_11941--XP_393514.1_APIME	703
Cflo_10209--XP_624151.1_APIME	865
Cflo_10208--XP_624095.1_APIME	791
Cflo_10205--XP_396734.3_APIME	2651
Cflo_10204--XP_624867.1_APIME	1253
Cflo_10203--XP_392997.3_APIME	685
Cflo_10200--XP_001122448.1_APIME	1529
Cflo_10199--XP_395788.3_APIME	4279
Cflo_10198--XP_393470.3_APIME	884
Cflo_10197--XP_393470.3_APIME	8125
Cflo_10201--XP_001122448.1_APIME	2684
Cflo_10202--XP_393091.2_APIME	1850
Cflo_09531--XP_394532.3_APIME	1605
Cflo_09530--XP_394531.2_APIME	2689
Cflo_09527--XP_397479.3_APIME	2933
Cflo_09523--XP_001122052.1_APIME	1217
Cflo_09524--XP_001122295.1_APIME	2756
Cflo_09525--XP_001122279.1_APIME	2665
Cflo_09526--XP_001122464.1_APIME	724
Cflo_09528--XP_001122212.1_APIME	257
Cflo_09529--XP_397146.3_APIME	1442
Cflo_11212--XP_392369.1_APIME	341
Cflo_11211--BGIBMGA006729-PA_BOMMO	1126
Cflo_11210--XP_001120916.1_APIME	4450
Cflo_11209--XP_394980.3_APIME	1164
Cflo_11208--XP_001120791.1_APIME	1469
Cflo_11206--XP_623581.1_APIME	1904
Cflo_11205--XP_624543.1_APIME	351
Cflo_11207--XP_397368.3_APIME	1472
Cflo_11214--NA	260
Cflo_11673--XP_395995.2_APIME	3354
Cflo_11672--XP_395995.2_APIME	1725
Cflo_11670--XP_001122087.1_APIME	620
Cflo_11669--XP_392983.1_APIME	528
Cflo_11667--XP_395914.1_APIME	1444
Cflo_11668--XP_393592.3_APIME	1561
Cflo_11671--XP_395995.2_APIME	1727
Cflo_11674--XP_001123179.1_APIME	719
Cflo_11675--XP_001120569.1_APIME	268
Cflo_10919--XP_396904.3_APIME	3288
Cflo_10916--XP_001121796.1_APIME	1070
Cflo_10912--XP_397557.3_APIME	1631
Cflo_10911--XP_001120378.1_APIME	1908
Cflo_10913--NP_115748.1_HUMAN	710
Cflo_10914--XP_395129.3_APIME	2832
Cflo_10915--XP_395130.3_APIME	1108
Cflo_10917--XP_001122360.1_APIME	1912
Cflo_10918--XP_001122378.1_APIME	494
Cflo_09453--XP_392319.3_APIME	4123
Cflo_09451--NP_001011576.1_APIME	1275
Cflo_09450--XP_395200.2_APIME	821
Cflo_09444--NA	206
Cflo_09445--XP_394739.2_APIME	1661
Cflo_09447--XP_392785.3_APIME	343
Cflo_09448--XP_395384.3_APIME	1073
Cflo_09449--XP_001120118.1_APIME	425
Cflo_10937--XP_001121160.1_APIME	1121
Cflo_10936--XP_624948.2_APIME	2038
Cflo_10935--XP_001119914.1_APIME	615
Cflo_10933--XP_392041.3_APIME	3140
Cflo_10931--XP_001122945.1_APIME	2387
Cflo_10929--XP_001122942.1_APIME	2667
Cflo_10934--XP_394040.3_APIME	704
Cflo_10971--XP_395239.3_APIME	1475
Cflo_10969--XP_392090.2_APIME	1399
Cflo_10968--XP_001121984.1_APIME	2452
Cflo_10967--XP_001122029.1_APIME	1292
Cflo_10965--XP_394107.2_APIME	3178
Cflo_10963--NA	218
Cflo_10964--XP_001122074.1_APIME	477
Cflo_10970--XP_394109.2_APIME	2080
Cflo_05745--XP_395405.1_APIME	496
Cflo_05742--NA	336
Cflo_05736--XP_396702.1_APIME	1141
Cflo_05734--XP_001120926.1_APIME	1031
Cflo_05743--XP_625093.1_APIME	584
Cflo_05744--XP_001120835.1_APIME	778
Cflo_05746--NA	457
Cflo_13237--XP_623327.1_APIME	1832
Cflo_13234--XP_393321.3_APIME	685
Cflo_13233--XP_001120435.1_APIME	910
Cflo_13235--XP_624666.2_APIME	2185
Cflo_13236--XP_395041.3_APIME	257
